latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price
42.31969875,-71.05938209,Apartment,1,1,1,1,39.00
42.29524425,-71.06544784,Apartment,3,1,1,2,70.00
42.31825074,-71.05788943,Apartment,2,1,1,1,74.00
42.29816668,-71.0745671,Apartment,2,1,1,1,70.00
42.29977341,-71.06047581,House,4,2.5,1,2,65.00
42.32081011,-71.04723688,Apartment,1,1,1,1,100.00
42.29780455,-71.05892761,House,2,1.5,1,1,70.00
42.3012617,-71.06280792,House,2,2,1,1,60.00
42.28290655,-71.07384668,Apartment,1,1,1,1,29.00
42.30292036,-71.06850688,Apartment,2,1,1,2,90.00
42.2836577,-71.07276273,Apartment,1,1,1,1,31.00
42.29316244,-71.07272853,House,2,1,1,1,50.00
42.29456753,-71.06681276,Apartment,1,1,1,1,45.00
42.31439773,-71.06461456,Condominium,2,1,1,1,59.00
42.2908909,-71.06018763,House,2,,1,,57.00
42.28818647,-71.06920795,Apartment,1,1,1,1,70.00
42.29771972,-71.05924046,House,3,2.5,1,3,55.00
42.28445697,-71.07419502,Apartment,1,1,1,1,31.00
42.29620501,-71.04894322,Apartment,2,1,1,1,65.00
42.29640545,-71.05540715,Apartment,2,2,1,2,59.00
42.31911828,-71.0574541,Apartment,1,1,1,1,70.00
42.31594804,-71.04129797,Apartment,4,1,1,2,49.00
42.28124503,-71.08604188,House,1,1.5,1,1,51.00
42.30810534,-71.04619636,House,3,1,1,2,83.00
42.30977354,-71.04715292,House,3,2,1,2,75.00
42.30453932,-71.06103578,House,2,2,1,1,73.00
42.27197536,-71.06378548,House,4,2,2,2,120.00
42.32553012,-71.06363726,Apartment,2,1,1,1,85.00
42.29663317,-71.05787553,Apartment,1,1,1,1,60.00
42.32426545,-71.05963204,Apartment,2,1,1,1,105.00
42.32239263,-71.05943009,Apartment,2,1,1,1,60.00
42.31172879,-71.0610302,Condominium,2,1,1,1,115.00
42.31894148,-71.05839893,Apartment,1,0,1,1,60.00
42.28391056,-71.07209634,Apartment,4,1,4,4,115.00
42.31343575,-71.06187971,Apartment,1,1,1,1,165.00
42.31792286,-71.05496606,Apartment,9,1,3,5,264.00
42.28557705,-71.08317316,Townhouse,2,1.5,1,1,59.00
42.31338581,-71.06525544,Apartment,6,1,3,4,110.00
42.29595205,-71.06133744,Apartment,2,1,1,1,90.00
42.29347274,-71.055804,House,2,1,1,1,140.00
42.29086751,-71.06089323,Apartment,4,1,3,2,120.00
42.31998169,-71.05439069,Apartment,2,1,1,1,65.00
42.31544375,-71.05460367,Condominium,2,1,1,1,70.00
42.29263133,-71.05575036,House,2,1,1,1,100.00
42.30439195,-71.0706213,Apartment,1,1,1,1,34.00
42.29295129,-71.07317264,House,2,1,1,1,65.00
42.31728206,-71.05197121,House,2,1,1,2,60.00
42.29767879,-71.08078194,House,2,1,1,1,55.00
42.30146178,-71.0809979,Apartment,4,1,3,4,179.00
42.32043142,-71.06597556,Apartment,6,1,3,3,200.00
42.2862292,-71.05682397,Apartment,3,1,1,2,85.00
42.31846537,-71.0576918,House,5,1,1,2,75.00
42.30049135,-71.08063859,Apartment,3,1,1,3,119.00
42.30838224,-71.05094941,Apartment,2,1,1,1,75.00
42.31086388,-71.06815044,Apartment,4,1,2,3,109.00
42.30843874,-71.04639582,Bed & Breakfast,2,2.5,1,1,100.00
42.30760504,-71.07976944,House,2,1,1,2,45.00
42.30838012,-71.04694267,House,3,1,1,1,76.00
42.3187904,-71.06014865,Apartment,1,1,1,1,45.00
42.32001844,-71.05495674,Apartment,1,1,1,1,49.00
42.30235315,-71.06560536,House,2,1,1,,60.00
42.31972479,-71.05446841,Apartment,1,1,1,1,49.00
42.3111806,-71.05202549,Apartment,2,1,1,1,69.00
42.31469598,-71.05816897,Apartment,3,1,2,2,96.00
42.31221016,-71.07737488,Apartment,1,1,1,2,45.00
42.28553882,-71.06670333,Condominium,1,1,1,1,89.00
42.3185084,-71.05688666,House,5,1,1,1,100.00
42.3193906,-71.04228439,Townhouse,2,1,1,2,55.00
42.29393458,-71.06461762,Apartment,2,1,1,1,85.00
42.29068296,-71.06191634,House,2,1,1,2,150.00
42.29629918,-71.08729249,Apartment,2,1,1,1,95.00
42.28979665,-71.06758204,Apartment,2,1,1,1,200.00
42.30327329,-71.07203687,Apartment,1,1,1,1,35.00
42.31846857,-71.05096301,Apartment,2,1,1,1,68.00
42.28445367,-71.07520766,Apartment,1,1,1,1,31.00
42.31911158,-71.05885189,Apartment,2,2,1,1,80.00
42.31339235,-71.05665201,Apartment,2,1,1,1,65.00
42.32465992,-71.05781973,Apartment,2,1,1,2,135.00
42.3119615,-71.05442778,Apartment,2,1,1,1,69.00
42.32293006,-71.05777995,Apartment,2,1,1,1,50.00
42.29985342,-71.06773596,House,2,1,1,1,76.00
42.30829283,-71.07664167,House,3,1,1,2,79.00
42.32586082,-71.05796514,Apartment,2,1,1,1,100.00
42.31267646,-71.05371616,House,2,2,1,1,82.00
42.31357973,-71.04696815,Condominium,2,1,1,1,80.00
42.31663193,-71.04185882,Apartment,4,2,2,2,160.00
42.31757134,-71.05879599,Apartment,2,1,1,1,60.00
42.31004204,-71.0494183,House,2,1,1,1,95.00
42.29771208,-71.07623787,Apartment,6,1,2,3,144.00
42.32396246,-71.05851325,Apartment,1,1,1,1,45.00
42.31765907,-71.05346245,Apartment,1,1,1,1,100.00
42.32485325,-71.05936431,Apartment,2,1,1,1,135.00
42.28515233,-71.06995756,Apartment,3,1,2,2,150.00
42.30075513,-71.06408863,Apartment,2,1,1,1,44.00
42.29887615,-71.06489096,House,2,1.5,1,2,65.00
42.28923801,-71.0615172,Apartment,3,1,1,1,64.00
42.31917912,-71.05992753,Apartment,2,1,1,1,75.00
42.27963071,-71.06957128,Condominium,5,1,2,2,189.00
42.28904796,-71.06320955,Apartment,4,1,1,2,75.00
42.31716801,-71.04048284,Apartment,2,1,1,1,55.00
42.29849091,-71.05880244,House,2,1.5,1,1,65.00
42.29703217,-71.06703984,House,2,1,1,1,75.00
42.31189661,-71.07336743,Condominium,2,1,1,1,65.00
42.31284016,-71.05800666,Apartment,1,1,1,1,49.00
42.29197221,-71.06408823,Apartment,2,1,1,1,80.00
42.31751337,-71.05386354,Apartment,2,1,1,1,45.00
42.2988196,-71.05400236,House,2,1,1,1,62.00
42.31948574,-71.05849839,Apartment,1,1,1,1,60.00
42.28527106,-71.06859175,Apartment,2,1,1,1,55.00
42.28439248,-71.06911628,Apartment,2,1,1,1,65.00
42.309534,-71.04918649,Apartment,2,1,1,1,70.00
42.28603663,-71.08942826,House,1,1,1,1,40.00
42.28493816,-71.07651054,House,1,1,1,1,80.00
42.28885815,-71.06566793,Apartment,6,2,3,4,175.00
42.31910921,-71.06168323,Apartment,4,2,2,2,200.00
42.31587739,-71.06323103,Entire Floor,6,1,2,3,153.00
42.28880694,-71.06140756,Apartment,2,1,1,1,59.00
42.28664049,-71.08803895,House,1,1,1,1,45.00
42.30232768,-71.06769753,Apartment,9,1,3,5,160.00
42.32188941,-71.06182927,Apartment,4,1,2,2,125.00
42.3204288,-71.05225173,Apartment,1,1,1,1,63.00
42.31803419,-71.05451145,Apartment,1,1,1,1,49.00
42.29996396,-71.08060444,Apartment,2,1,1,2,72.00
42.29745365,-71.05850363,Apartment,5,1,2,2,130.00
42.29728861,-71.05654508,House,2,1,1,1,80.00
42.2829924,-71.07393181,Apartment,1,1,1,1,31.00
42.28971393,-71.0614035,Apartment,4,1,1,2,67.00
42.310428,-71.07530388,House,3,1,0,2,129.00
42.30088321,-71.08189711,Apartment,1,1,1,1,56.00
42.31725532,-71.05385501,Apartment,1,1,1,1,70.00
42.31418505,-71.06000715,House,9,2,4,4,175.00
42.31057857,-71.05507123,Apartment,6,1.5,3,2,300.00
42.28981312,-71.05900456,Apartment,5,1,2,3,125.00
42.28429057,-71.06829088,Apartment,2,1,1,1,80.00
42.32457013,-71.05838331,Apartment,1,1,1,1,100.00
42.29072925,-71.0645636,Apartment,1,1,1,1,65.00
42.31797689,-71.05501438,Apartment,2,1,1,1,65.00
42.31799209,-71.05715974,Apartment,2,1,1,1,72.00
42.31949173,-71.05423388,Apartment,2,1,1,1,68.00
42.31489519,-71.06119371,House,2,2.5,1,1,70.00
42.32280314,-71.06184461,Apartment,4,1,2,2,125.00
42.32245256,-71.05807981,Condominium,4,2,2,2,150.00
42.31873349,-71.0536317,Apartment,1,1,1,1,65.00
42.28090262,-71.08174417,Apartment,4,1,2,3,89.00
42.31868652,-71.05484341,Apartment,1,1,1,1,70.00
42.28253505,-71.08625683,House,2,1.5,1,1,52.00
42.28851074,-71.06963439,Apartment,1,1,1,1,38.00
42.29866325,-71.06087746,Apartment,6,1,3,3,165.00
42.32594687,-71.05921761,Apartment,2,1,1,1,80.00
42.32577478,-71.058066,Apartment,2,1,1,2,135.00
42.32124293,-71.04362265,Townhouse,2,1,1,1,60.00
42.31486481,-71.06565961,House,3,1.5,1,2,35.00
42.30843742,-71.0610474,Bed & Breakfast,2,1,1,1,44.00
42.28272513,-71.07511892,Apartment,1,1,1,1,31.00
42.31226914,-71.05800591,Apartment,1,1,1,1,46.00
42.28155957,-71.06288767,Apartment,4,1,1,2,95.00
42.31676005,-71.04105591,Apartment,2,1,1,2,100.00
42.30921908,-71.04564116,House,1,1,1,1,47.00
42.32810032,-71.06174181,Apartment,2,1,1,1,99.00
42.29855671,-71.06806817,House,4,1,1,2,96.00
42.29160795,-71.06134784,Apartment,6,1,2,3,144.00
42.32328571,-71.06210287,Apartment,6,1,3,3,126.00
42.30944862,-71.04554952,House,3,2,1,2,77.00
42.29928984,-71.05996995,Townhouse,6,1.5,2,2,165.00
42.31323994,-71.06241647,Apartment,6,1,2,4,142.00
42.31648145,-71.06502548,Apartment,4,1,2,2,175.00
42.31137052,-71.05185432,Apartment,4,1,2,2,195.00
42.31317862,-71.05637455,Apartment,1,1,1,1,59.00
42.32598026,-71.06134196,Bed & Breakfast,4,1.5,2,2,135.00
42.30437279,-71.07193226,Apartment,1,1,1,1,39.00
42.31945991,-71.0563988,Loft,2,1,1,1,250.00
42.32075915,-71.06861134,House,4,1,1,2,88.00
42.31792175,-71.05345528,House,2,1.5,1,1,60.00
42.30804199,-71.04788235,House,3,2,1,3,68.00
42.2982235,-71.07621396,Apartment,1,1,1,1,56.00
42.29480477,-71.06813884,House,3,1.5,1,1,79.00
42.31050176,-71.04811586,House,3,2,1,2,63.00
42.31812609,-71.05451533,Apartment,1,1,1,1,55.00
42.30957665,-71.0479234,Bed & Breakfast,2,2.5,1,1,100.00
42.29536597,-71.05958006,House,4,1,1,3,150.00
42.31395525,-71.06142191,House,6,3,3,3,300.00
42.31167122,-71.06168215,Apartment,6,2.5,2,3,168.00
42.31912084,-71.05158325,House,2,1,1,1,150.00
42.31507326,-71.06342635,House,2,1,1,1,79.00
42.28174863,-71.08586808,House,2,1,1,2,70.00
42.28825021,-71.06667507,Apartment,1,1,1,1,35.00
42.28948306,-71.05939283,House,1,1,1,1,73.00
42.28373701,-71.08581156,House,2,1,1,1,65.00
42.29538345,-71.06027899,Apartment,6,2.5,3,3,275.00
42.31261082,-71.06709804,House,2,2,1,1,78.00
42.31144209,-71.05763657,Apartment,1,1,1,1,52.00
42.31785859,-71.06289235,Apartment,2,1,1,1,39.00
42.31588827,-71.07199504,Apartment,2,1,1,1,100.00
42.3205905,-71.04375558,Apartment,2,1,1,1,60.00
42.31417775,-71.060367,House,2,2.5,1,1,65.00
42.28958573,-71.06829405,Apartment,1,1,1,1,60.00
42.31502071,-71.06252738,Condominium,4,1,2,2,100.00
42.31826028,-71.0579328,Apartment,2,1,1,1,60.00
42.32521458,-71.0586079,Apartment,1,1,1,1,40.00
42.29521626,-71.05732569,Apartment,4,1,2,2,175.00
42.31775603,-71.06167666,Condominium,2,1,1,1,108.00
42.2924911,-71.07464279,House,2,1,1,1,65.00
42.2909537,-71.0675486,Apartment,4,1,2,2,144.00
42.29362568,-71.06652076,House,3,1.5,1,1,79.00
42.29456314,-71.05566392,Condominium,1,1,1,1,60.00
42.31673406,-71.05337817,House,3,1,1,1,65.00
42.29365744,-71.06819767,Apartment,5,1,2,3,185.00
42.31627694,-71.06008262,House,2,1,1,1,150.00
42.28550924,-71.06863201,Apartment,2,1,1,1,80.00
42.29838952,-71.05931165,House,14,2.5,5,8,395.00
42.28393321,-71.06883549,Apartment,1,1,1,1,55.00
42.32328478,-71.05985845,Apartment,6,1,3,3,164.00
42.31721564,-71.05524407,Apartment,1,1,1,1,70.00
42.29640597,-71.06156265,Condominium,8,2,5,4,300.00
42.29323736,-71.06401141,Apartment,2,1,1,1,85.00
42.30805304,-71.04966351,Apartment,1,1,1,1,58.00
42.29490128,-71.0577027,Condominium,4,1,3,3,150.00
42.31160698,-71.04612722,Apartment,1,1,1,1,76.00
42.30461743,-71.07082864,Apartment,1,1,1,1,37.00
42.31490879,-71.06218834,Apartment,4,1,1,1,130.00
42.29473076,-71.06111949,Apartment,4,2,2,2,180.00
42.30613475,-71.07287448,Apartment,1,1,1,1,35.00
42.28452465,-71.05654046,Condominium,1,1,1,1,51.00
42.31333166,-71.0658571,House,8,2,4,4,225.00
42.32009315,-71.04357167,Apartment,1,1,1,1,29.00
42.30399226,-71.07041842,Apartment,1,1,1,1,36.00
42.29473076,-71.05525942,Apartment,7,1,3,4,199.00
42.31254826,-71.06227257,House,2,2.5,1,1,75.00
42.31981841,-71.05454611,Apartment,2,1,1,1,69.00
42.28482106,-71.0731506,Apartment,1,1,1,1,31.00
42.31498685,-71.06664345,House,5,1,3,3,84.00
42.34840043,-71.04713108,Apartment,4,1,1,2,329.00
42.35273929,-71.04762548,Apartment,3,1,1,1,169.00
42.3495061,-71.04761292,Apartment,4,2,2,2,129.00
42.3396496,-71.04625094,Condominium,2,1,1,2,200.00
42.34753135,-71.03748396,Apartment,2,1,1,1,125.00
42.3506804,-71.04727488,Apartment,2,1,1,1,175.00
42.34787964,-71.04965607,Loft,2,1,1,1,170.00
42.35067614,-71.04617638,Apartment,6,1,2,2,295.00
42.34806598,-71.04014164,Apartment,4,1,1,2,250.00
42.35078332,-71.04768246,Apartment,2,1,1,2,149.00
42.34854227,-71.03827496,Apartment,5,2,2,2,280.00
42.34800058,-71.04818192,Apartment,5,2,2,2,349.00
42.35331087,-71.0460011,Apartment,3,1,1,1,189.00
42.35262542,-71.04744292,Apartment,5,2,2,2,199.00
42.35329803,-71.04763972,Apartment,3,1,1,1,169.00
42.34901372,-71.03934391,Apartment,5,5,2,2,399.00
42.34976862,-71.05102753,Loft,2,1,1,1,250.00
42.34463373,-71.04381815,Apartment,4,1,1,2,229.00
42.34305597,-71.05173074,Apartment,2,1,0,1,125.00
42.34835843,-71.0398751,Apartment,4,2,2,2,3000.00
42.35331124,-71.04719419,Apartment,3,1,1,1,169.00
42.35200833,-71.04786228,Apartment,3,1,1,1,199.00
42.34954278,-71.04978062,Apartment,3,1,0,2,175.00
42.34814794,-71.05026474,Loft,2,1,0,1,209.00
42.34866732,-71.04154003,Apartment,2,1,1,1,299.00
42.35171692,-71.04725718,Apartment,6,2,3,4,389.00
42.34781423,-71.03870202,Apartment,5,2,2,3,603.00
42.3493295,-71.04903144,Apartment,4,2,2,3,500.00
42.34316506,-71.0533876,Apartment,6,3,3,4,600.00
42.34888223,-71.03953463,Apartment,6,2,2,2,250.00
42.35119473,-71.04712501,Apartment,3,1,1,1,169.00
42.35090824,-71.0466006,Apartment,2,1,1,1,295.00
42.34863982,-71.03766942,Apartment,3,1,1,1,214.00
42.35291853,-71.04803082,Apartment,3,1,1,1,169.00
42.34883037,-71.03845059,Apartment,4,2,2,2,400.00
42.33965408,-71.04321253,Apartment,2,1,1,1,145.00
42.3519479,-71.04655413,Apartment,6,2,3,3,379.00
42.35304636,-71.04666422,Apartment,3,1,1,1,169.00
42.35165088,-71.04582204,Apartment,6,2,3,3,279.00
42.35143517,-71.04635493,Apartment,6,2,3,2,279.00
42.34742378,-71.03920812,Apartment,4,2,2,2,200.00
42.34737349,-71.05029602,Apartment,2,1,1,1,179.00
42.35132519,-71.04639732,Apartment,6,2,3,3,279.00
42.34849537,-71.04817175,Apartment,3,1,1,1,350.00
42.35018685,-71.0487843,Loft,3,1,0,1,185.00
42.35138082,-71.04783143,Apartment,5,2,2,2,199.00
42.35261241,-71.04651822,Apartment,3,1,1,2,285.00
42.35235792,-71.04456596,Apartment,4,1,1,5,179.00
42.35130499,-71.04765233,Apartment,6,2,3,3,279.00
42.35093487,-71.04836753,Condominium,4,2,2,2,390.00
42.33885181,-71.04538244,Condominium,5,2,2,2,200.00
42.34718667,-71.04107052,Apartment,2,2,1,2,150.00
42.34839829,-71.03888688,Apartment,4,1,1,1,150.00
42.34874335,-71.03915072,Apartment,4,1,1,2,200.00
42.34726159,-71.03895153,Apartment,2,1,1,1,125.00
42.34915842,-71.05006484,Apartment,5,2,2,3,361.00
42.34541396,-71.04285916,Apartment,2,1,1,1,500.00
42.34299782,-71.05229787,Apartment,4,1,1,1,249.00
42.34017314,-71.04762982,House,2,1,1,1,115.00
42.34360257,-71.04289056,Apartment,2,1,1,1,180.00
42.35242659,-71.04256214,Apartment,2,1,1,1,1250.00
42.35264455,-71.04570061,Apartment,6,2,3,4,506.00
42.35166473,-71.04800299,Apartment,6,1,2,2,250.00
42.35335623,-71.04782901,Apartment,3,1,1,2,285.00
42.35150422,-71.04568942,Apartment,2,1,0,1,190.00
42.34972481,-71.04755443,Apartment,4,1,2,2,249.00
42.34844285,-71.03707218,Apartment,5,2,2,3,603.00
42.3496183,-71.04944795,Apartment,5,2,2,2,400.00
42.35140332,-71.04650401,Apartment,5,2,2,3,402.00
42.34738282,-71.03855592,Apartment,4,1,1,1,249.00
42.35141569,-71.0458452,Apartment,6,2,3,4,506.00
42.34708323,-71.03810334,Apartment,4,1,1,1,200.00
42.34355022,-71.04470069,Apartment,2,1,0,1,175.00
42.34794425,-71.03815713,Apartment,4,1,1,2,250.00
42.34772682,-71.03810845,Apartment,4,1,1,2,249.00
42.34741728,-71.03957807,Apartment,4,1,1,2,250.00
42.34375885,-71.04466103,Apartment,4,1,1,2,225.00
42.35043114,-71.05093442,Apartment,4,1,1,2,199.00
42.3514069,-71.04737738,Apartment,2,1,0,1,245.00
42.34768777,-71.03736622,Apartment,3,1,0,1,199.00
42.34330907,-71.05546521,Other,2,6,1,1,220.00
42.34765071,-71.03973446,Apartment,2,1,1,1,225.00
42.34865982,-71.03990624,Apartment,4,1,1,2,250.00
42.33412269,-71.05505482,Apartment,5,2,2,2,240.00
42.34321886,-71.05714121,Apartment,4,1,1,1,189.00
42.33789988,-71.04321872,Condominium,4,2,2,2,700.00
42.33107926,-71.05695659,House,2,1,1,1,75.00
42.33498122,-71.03445098,Apartment,2,1,0,1,175.00
42.32853396,-71.05385854,Apartment,3,1,1,1,109.00
42.34052212,-71.05027109,Apartment,2,1,1,1,119.00
42.33590742,-71.05536568,Apartment,2,1,1,1,100.00
42.33025092,-71.05624024,Apartment,2,1,1,1,99.00
42.33084495,-71.05246031,House,2,1,1,1,65.00
42.32997558,-71.05910153,House,2,1,1,1,75.00
42.32375706,-71.05181173,Apartment,4,1,1,2,45.00
42.32999459,-71.05172341,House,2,1,1,1,128.00
42.32906353,-71.05335996,House,2,1,1,1,118.00
42.33618019,-71.02781455,Apartment,2,1,1,1,135.00
42.3404425,-71.05083043,Apartment,2,1,1,1,125.00
42.33217337,-71.04835899,Apartment,7,1,2,5,250.00
42.32782861,-71.05397737,Condominium,5,2,2,2,300.00
42.33093409,-71.05548828,House,1,1,1,1,95.00
42.33224719,-71.03865606,Condominium,3,1,1,1,189.00
42.33748865,-71.04031451,House,4,2,2,2,400.00
42.34072765,-71.05025789,Apartment,2,1,1,1,125.00
42.33704779,-71.03876491,House,2,1,1,1,99.00
42.33024779,-71.05491185,Condominium,4,1,2,2,99.00
42.33752003,-71.04209234,House,2,2,1,1,130.00
42.3341803,-71.04426144,Apartment,5,1,2,2,250.00
42.33580536,-71.04492603,Condominium,3,1,1,2,147.00
42.33999108,-71.05088935,Apartment,4,2,2,2,225.00
42.33897711,-71.0508938,Apartment,6,2,3,6,299.00
42.33240522,-71.05115382,House,5,1.5,2,2,140.00
42.33716825,-71.05140041,Condominium,2,1,1,1,170.00
42.33345441,-71.04789353,Condominium,3,1,1,1,180.00
42.33693849,-71.04818784,Apartment,4,1,1,2,300.00
42.3299553,-71.05758627,Apartment,3,1,2,2,119.00
42.34039504,-71.05373509,Apartment,2,1,1,1,110.00
42.3415262,-71.05559392,Apartment,1,1,1,1,159.00
42.3282538,-71.05703601,Condominium,1,1,1,1,100.00
42.33580249,-71.04408291,Apartment,8,2,4,4,500.00
42.33693676,-71.05070276,House,2,1,1,1,190.00
42.3364456,-71.04048657,House,2,1,1,1,99.00
42.33569469,-71.0512674,House,2,1.5,1,1,130.00
42.33248367,-71.0494173,Condominium,2,1,1,1,110.00
42.33774837,-71.05145393,House,2,2.5,1,1,125.00
42.33230939,-71.04335595,Condominium,3,1,1,1,150.00
42.33677696,-71.03816267,Apartment,2,1,1,1,160.00
42.33123962,-71.0417569,Condominium,4,2,2,2,250.00
42.33567763,-71.04377831,Apartment,5,1.5,2,3,250.00
42.33512936,-71.05541702,House,2,1,1,1,126.00
42.33251099,-71.0350824,Apartment,1,1,1,1,134.00
42.33078385,-71.0468887,Apartment,1,1,1,1,105.00
42.3364362,-71.03931172,Apartment,3,1,1,2,150.00
42.33147628,-71.04888778,Apartment,3,1,2,2,200.00
42.33235823,-71.03139654,Apartment,7,1,3,3,275.00
42.33324331,-71.04199974,House,6,2.5,3,3,450.00
42.33982737,-71.04960194,Apartment,3,1,1,1,150.00
42.33750282,-71.04778102,House,2,1,1,1,105.00
42.33133863,-71.0569452,House,2,1,1,1,75.00
42.32998518,-71.05782557,Apartment,1,1,1,1,60.00
42.3429067,-71.05602136,Apartment,4,1,1,1,143.00
42.33887931,-71.04715368,Townhouse,2,1.5,1,1,130.00
42.33379743,-71.03214357,Apartment,4,1,1,1,100.00
42.33245352,-71.03504885,Condominium,2,2,1,1,120.00
42.33898339,-71.03739947,House,10,2,3,7,199.00
42.34152494,-71.05592838,Apartment,2,1,1,1,229.00
42.33126133,-71.04614761,Condominium,1,1,1,1,89.00
42.33137595,-71.04201159,Condominium,4,2,2,2,250.00
42.3317907,-71.03818898,Apartment,2,1,1,1,175.00
42.33650945,-71.05513581,Apartment,4,1,2,2,200.00
42.33501761,-71.05488151,House,10,1.5,3,3,225.00
42.33796164,-71.03975259,House,2,1.5,1,1,69.00
42.33585656,-71.04589503,Apartment,4,1,2,2,245.00
42.33812838,-71.02810867,Apartment,1,1,1,1,85.00
42.33644062,-71.05330122,Apartment,2,1,0,1,300.00
42.32999627,-71.05431806,Condominium,2,1,1,1,128.00
42.33923217,-71.04786861,Condominium,6,2,2,2,175.00
42.33214299,-71.04048895,Condominium,2,1,1,1,150.00
42.33533781,-71.05445977,House,2,1,1,1,98.00
42.33408619,-71.03105301,House,6,2,2,2,232.00
42.33433822,-71.04482924,Apartment,4,1,2,2,185.00
42.34152978,-71.05241108,Condominium,4,2,2,3,159.00
42.33711487,-71.05012861,Condominium,2,1,1,1,139.00
42.33797084,-71.0388548,House,2,2,1,1,195.00
42.330523,-71.05759291,Apartment,3,1,1,2,115.00
42.33224602,-71.05213789,Apartment,2,1,1,1,149.00
42.33142429,-71.03473526,Apartment,4,1,2,1,159.00
42.33409592,-71.02828761,Apartment,1,1.5,1,1,103.00
42.33799885,-71.03858635,House,2,1,1,1,69.00
42.34316183,-71.05568055,Apartment,4,1,1,1,220.00
42.33092984,-71.04146397,Apartment,2,2,1,1,135.00
42.33291856,-71.03072386,Condominium,2,1,1,2,90.00
42.3295266,-71.05843789,House,2,1,1,1,75.00
42.33482118,-71.04921201,Apartment,1,1,1,1,57.00
42.33160049,-71.03635414,Apartment,2,1,1,1,90.00
42.33181559,-71.03398667,House,7,2.5,4,4,391.00
42.33202883,-71.03764391,Condominium,4,2,2,2,280.00
42.33138453,-71.04516439,House,5,2,2,3,350.00
42.33676337,-71.04521564,House,10,1.5,5,6,700.00
42.33932353,-71.05150317,Loft,1,1,1,1,150.00
42.33673999,-71.04212153,Apartment,2,1,1,1,175.00
42.33261327,-71.05485326,Condominium,4,1,2,2,99.00
42.33477464,-71.04995358,House,2,1,1,1,150.00
42.341792,-71.05273626,Apartment,4,2,2,2,250.00
42.33962036,-71.05130744,Townhouse,14,2,5,8,299.00
42.33516961,-71.05454874,Apartment,2,1,1,1,150.00
42.33528583,-71.03525811,Apartment,3,1,1,2,200.00
42.33062472,-71.05557967,Apartment,2,1,1,1,150.00
42.33614381,-71.03553077,Apartment,8,4,4,4,500.00
42.32998218,-71.05617128,Apartment,4,1,2,2,150.00
42.34225207,-71.05711519,Apartment,4,1,1,1,189.00
42.33504142,-71.04858297,Condominium,2,1,0,1,140.00
42.34052677,-71.04866215,Apartment,2,1,1,1,320.00
42.33323136,-71.04932744,Condominium,3,1,1,1,200.00
42.33535159,-71.04741305,Condominium,6,2,2,2,500.00
42.33424341,-71.02855062,Apartment,3,1,1,1,145.00
42.33791676,-71.02701324,Apartment,2,1,1,1,140.00
42.33066372,-71.03984208,Apartment,6,1,2,3,200.00
42.33675031,-71.04537215,Other,2,5,1,1,130.00
42.33302951,-71.05208722,Apartment,4,1,1,2,150.00
42.3350557,-71.0407859,Apartment,3,1,2,2,150.00
42.33746332,-71.04509796,Townhouse,2,1,1,1,155.00
42.33433586,-71.05025631,Apartment,3,1,1,1,120.00
42.341527,-71.05715199,Other,2,6,1,1,144.00
42.32940373,-71.05453298,Condominium,2,1,1,1,159.00
42.33641689,-71.04769354,House,9,2,3,5,1000.00
42.33534049,-71.03599035,Apartment,4,1,2,2,165.00
42.3382824,-71.05227309,Apartment,4,1,1,2,175.00
42.33483783,-71.02973677,House,4,1.5,2,2,300.00
42.3346473,-71.05176024,Apartment,2,1,1,1,100.00
42.33615856,-71.04535763,Other,2,5,1,1,105.00
42.3387045,-71.05309135,House,8,2,2,3,199.00
42.33661677,-71.04541967,Other,2,5,1,1,95.00
42.33160332,-71.05536302,Apartment,2,1,1,1,100.00
42.33145897,-71.04726309,Apartment,1,1,1,1,96.00
42.33353515,-71.04847849,Apartment,10,2,3,7,325.00
42.33017748,-71.05234811,Condominium,6,2,2,3,330.00
42.34331686,-71.05738385,Other,2,6,1,1,144.00
42.34098303,-71.05023468,Apartment,6,1,2,3,250.00
42.33605903,-71.04592438,Other,2,5,1,1,95.00
42.33062833,-71.0531478,Condominium,2,1,1,1,118.00
42.33794927,-71.04194174,Apartment,4,2,2,2,500.00
42.33122709,-71.05236964,Condominium,5,1,1,2,180.00
42.33445095,-71.04741151,Apartment,6,1.5,2,2,290.00
42.33713729,-71.05199221,Apartment,2,1,1,1,225.00
42.33919401,-71.04967213,Townhouse,2,2,1,1,99.00
42.33381828,-71.033196,Condominium,5,1,1,2,175.00
42.33549623,-71.05522404,Condominium,2,1,1,1,125.00
42.33410982,-71.04507029,House,6,2.5,4,4,350.00
42.33644032,-71.02874378,Apartment,3,1,1,1,88.00
42.33273193,-71.04153713,Apartment,2,1,1,1,150.00
42.33045988,-71.04291442,Apartment,2,1,1,1,99.00
42.34304929,-71.05566569,Other,2,6,1,1,144.00
42.34065579,-71.05116632,Apartment,2,1,1,1,100.00
42.33935275,-71.05035151,Townhouse,2,2,1,1,125.00
42.33416628,-71.02951494,Apartment,4,1,2,2,225.00
42.3296389,-71.05510714,Apartment,2,1,1,1,150.00
42.33897721,-71.05090218,Townhouse,2,2,1,1,119.00
42.33477751,-71.04858112,Apartment,1,1,1,3,70.00
42.32816318,-71.05719195,Apartment,6,1,2,3,300.00
